"","Station_number","Year","Month","Day","Temp_min","Temp_max","Rainfall","Solar_exposure"
"526",9225,1995,10,1,7,21,0,21.5
"527",9225,1995,10,2,9,23.6,0,25.7
"528",9225,1995,10,3,7,24.8,0,26
"529",9225,1995,10,5,12,20,1.4,17.9
"530",9225,1995,10,6,11,21.2,0.4,21.7
"531",9225,1995,10,7,9,21.9,0,23.3
"532",9225,1995,10,8,9,22.2,0,26.5
"533",9225,1995,10,9,12,19.1,0.2,16.9
"534",9225,1995,10,10,9,20.5,0.4,22
"535",9225,1995,10,11,13,19.1,4.4,20.3
"536",9225,1995,10,12,7,20.3,0,21
"537",9225,1995,10,13,11,24.8,0,26.9
"538",9225,1995,10,14,16,32,0,28.2
"539",9225,1995,10,15,12,23.7,0,24.1
"540",9225,1995,10,16,17,29,0,25.1
"541",9225,1995,10,17,17,20.1,5.2,1.5
"542",9225,1995,10,21,10,22.2,0,29.6
"543",9225,1995,10,22,10,24.5,0,29.5
"544",9225,1995,10,23,11,27.3,0,29.5
"545",9225,1995,10,24,11,30.1,0,30.1
"546",9225,1995,10,26,12,27.2,0,29.5
"547",9225,1995,10,27,15,29,0,29.7
"548",9225,1995,10,28,13,28.7,0,29
"549",9225,1995,10,29,13,25.2,0,27.9
"550",9225,1995,10,30,17,23.3,7.4,22.3
"551",9225,1995,10,31,17,22.2,1.2,25.3
"552",9225,1995,11,1,15,20.4,4.6,19.9
"553",9225,1995,11,2,13,20.7,0,26.2
"554",9225,1995,11,3,11,22.7,2.8,27.7
"555",9225,1995,11,4,13,28.5,0,29.4
"556",9225,1995,11,5,19,32.4,0,28.6
"557",9225,1995,11,6,17,22.7,1.6,23.5
"558",9225,1995,11,7,16,22.3,1.2,14.4
"559",9225,1995,11,8,11,16,8.4,16.6
"560",9225,1995,11,9,9,19.3,7.6,18.7
"561",9225,1995,11,10,7,24.1,0.6,30
"562",9225,1995,11,11,9,21.2,0,29.6
"563",9225,1995,11,12,11,20.2,0,30
"564",9225,1995,11,13,11,25.5,0,31.6
"565",9225,1995,11,14,11,32.5,0,31.9
"566",9225,1995,11,15,14,24.7,0,30.6
"567",9225,1995,11,16,14,24,0,23.9
"568",9225,1995,11,17,13,25.1,0,31.4
"569",9225,1995,11,18,14,28.3,0,30.5
"570",9225,1995,11,19,13,24.8,0,27.3
"571",9225,1995,11,20,13,26.9,0,30
"572",9225,1995,11,21,15,31.8,0,31.7
"573",9225,1995,11,22,13,30,0,31.5
"574",9225,1995,11,23,15,28.7,0,31.7
"575",9225,1995,11,24,17,26.4,0,27
"576",9225,1995,11,25,16,21.5,0,29.6
"577",9225,1995,11,26,17,23,0.2,21.9
"578",9225,1995,11,27,16,21.8,2.8,18.2
"579",9225,1995,11,28,11,21.3,1,22.1
"580",9225,1995,11,29,15,22.1,0,17.9
"581",9225,1995,11,30,16,23.8,1.4,20.1
"582",9225,1995,12,1,13,27.2,0,32.7
"583",9225,1995,12,2,15,28.2,0,33
"584",9225,1995,12,3,15,23.2,0,28.8
"585",9225,1995,12,4,13,26.1,0,33.5
"586",9225,1995,12,5,14,31.8,0,32.5
"587",9225,1995,12,6,14,30.8,0,32.7
"588",9225,1995,12,7,15,24.9,0,32.9
"589",9225,1995,12,8,15,22.9,0,32.7
"590",9225,1995,12,9,13,26.7,0,33.2
"591",9225,1995,12,10,14,29.9,0,33.3
"592",9225,1995,12,11,14,32.4,0,33.4
"593",9225,1995,12,12,18,29,0,11.6
"594",9225,1995,12,13,19,27.5,0.8,11.7
"595",9225,1995,12,14,19,25,0.4,13.9
"596",9225,1995,12,15,19,25.4,0,28
"597",9225,1995,12,16,17,23.9,0,25.6
"598",9225,1995,12,17,18,25.4,0,32.9
"599",9225,1995,12,18,15,32.3,0,29.3
"600",9225,1995,12,19,18,24.5,0,29.1
"601",9225,1995,12,20,16,22.5,1.4,27.1
"602",9225,1995,12,21,15,24.5,0.4,30.9
"603",9225,1995,12,22,16,28,0,21.6
"604",9225,1995,12,23,15,27.7,0,31.2
"605",9225,1995,12,24,20,29.8,0,23.5
"606",9225,1995,12,25,19,28.1,0,32.2
"607",9225,1995,12,26,18,28.9,0,26.5
"608",9225,1995,12,27,18,32.3,0,32.8
"609",9225,1995,12,28,19,29.6,0,30.3
"610",9225,1995,12,29,18,29.8,0,32.3
"611",9225,1995,12,30,16,30.2,0,32.9
"612",9225,1995,12,31,17,31.1,0,33.1
"613",9225,1996,1,1,17,33.3,0,31.3
"614",9225,1996,1,2,20,39.1,0,32.4
"615",9225,1996,1,3,20,26.2,0,25.8
"616",9225,1996,1,4,18,25.3,0,28.9
"617",9225,1996,1,5,15,27,0,33.6
"618",9225,1996,1,6,19,34.1,0,33.3
"619",9225,1996,1,7,18,36.9,0,33.4
"620",9225,1996,1,8,19,31.5,0,32.8
"621",9225,1996,1,9,18,27.3,0,32.5
"622",9225,1996,1,10,17,26.3,0,32.7
"623",9225,1996,1,11,18,31.3,0,32.8
"624",9225,1996,1,12,16,27,0,32.5
"625",9225,1996,1,13,16,24.2,0,30
"626",9225,1996,1,14,14,27.5,0,33.3
"627",9225,1996,1,15,14,32.8,0,33
"628",9225,1996,1,16,17,38.1,0,32.6
"629",9225,1996,1,17,19,41.1,0,27
"630",9225,1996,1,18,20,28,0,32.6
"631",9225,1996,1,19,16,28.5,0,32
"632",9225,1996,1,20,14,29.5,0,32.7
"633",9225,1996,1,21,15,33.6,0,32.2
"634",9225,1996,1,22,19,36.5,0,31.7
"635",9225,1996,1,23,22,35.4,0,31.6
"636",9225,1996,1,24,16,31.2,0,31
"637",9225,1996,1,25,17,31.7,0,31.6
"638",9225,1996,1,26,15,26.1,0,31.4
"639",9225,1996,1,27,16,26.8,0,31.9
"640",9225,1996,1,28,16,29.4,0,31.6
"641",9225,1996,1,29,16,24.9,0,18.9
"642",9225,1996,1,30,17,22.8,3.2,26.4
"643",9225,1996,1,31,13,26.6,0,30.6
"644",9225,1996,2,1,17,33.4,0,32.1
"645",9225,1996,2,2,20,38.8,0,31.5
"646",9225,1996,2,3,18,33.8,0,31.3
"647",9225,1996,2,4,18,33.7,0,31
"648",9225,1996,2,5,20,33.9,0,31.1
"649",9225,1996,2,6,19,33.1,0,24.5
"650",9225,1996,2,7,22,34,0,17.3
"651",9225,1996,2,8,22,35,0,20.8
"652",9225,1996,2,9,23,37.5,0,27.8
"653",9225,1996,2,10,22,39.4,0,29.9
"654",9225,1996,2,11,21,42.4,0,31.4
"655",9225,1996,2,12,17,38.2,0,30.5
"656",9225,1996,2,13,21,34.3,0,28.4
"657",9225,1996,2,14,19,34.9,0,30.4
"658",9225,1996,2,15,20,41.9,0,29.8
"659",9225,1996,2,16,18,39.6,0,29.4
"660",9225,1996,2,17,18,31,0,29.1
"661",9225,1996,2,18,19,25.8,0,16.5
"662",9225,1996,2,19,16,28.4,0,30.8
"663",9225,1996,2,20,16,30,0,30.3
"664",9225,1996,2,21,17,35,0,29.5
"665",9225,1996,2,22,17,32.2,0,28.2
"666",9225,1996,2,23,20,36.7,0,23.1
"667",9225,1996,2,24,19,32.4,0,27.9
"668",9225,1996,2,25,19,39.8,0,27.5
"669",9225,1996,2,26,19,34.1,0,27.3
"670",9225,1996,2,27,17,30.5,0,27.7
"671",9225,1996,2,28,16,30.4,0,28.5
"672",9225,1996,2,29,19,33.7,0,27.8
"673",9225,1996,3,1,17,32.6,0,27.3
"674",9225,1996,3,2,19,33.1,0,27.1
"675",9225,1996,3,3,19,27.8,0,27
"676",9225,1996,3,6,16,27.6,0,25.7
"677",9225,1996,3,7,16,31,0,26.5
"678",9225,1996,3,8,20,39,0,24.2
"679",9225,1996,3,9,20,40.5,0,16.6
"680",9225,1996,3,10,19,24.9,0.4,18.2
"681",9225,1996,3,11,15,27.9,0,26.1
"682",9225,1996,3,16,16,24.8,0,19.7
"683",9225,1996,3,17,13,29.6,0,23.9
"684",9225,1996,3,18,15,26.2,0,24.9
"685",9225,1996,3,19,15,26.2,0,25.1
"686",9225,1996,3,20,14,29.3,0,24.1
"687",9225,1996,3,21,19,34.8,0,20.5
"688",9225,1996,3,22,21,25,0,12.3
"689",9225,1996,3,23,12,23.5,1.2,20
"690",9225,1996,3,24,13,24.4,0,22
"691",9225,1996,3,25,16,27.5,0,22
"692",9225,1996,3,26,15,27,0,16.3
"693",9225,1996,3,27,16,20.8,0.6,14.6
"694",9225,1996,3,28,14,20.8,2,16
"695",9225,1996,3,29,8,23.3,0,19.8
"696",9225,1996,3,30,10,26.2,0,21.9
"697",9225,1996,3,31,13,28,0,21.4
"698",9225,1996,4,1,15,28.7,0,20.5
"699",9225,1996,4,2,14,31.3,0,21.2
"700",9225,1996,4,3,16,30.3,0,17.4
"701",9225,1996,4,4,17,27,0,16.1
"702",9225,1996,4,5,16,20.6,0,14.8
"703",9225,1996,4,6,11,22.4,0,19.6
"704",9225,1996,4,7,10,27.4,0,19.3
"705",9225,1996,4,8,14,29.3,0,17.2
"706",9225,1996,4,9,19,31.3,0,14.2
"707",9225,1996,4,10,18,30.9,0,11.6
"708",9225,1996,4,11,17,21.3,5.8,11.6
"709",9225,1996,4,12,15,20.8,1.8,10.5
"710",9225,1996,4,13,11,23.3,4.4,18.6
"711",9225,1996,4,14,10,26.6,0,13.8
"712",9225,1996,4,15,13,28.8,0,17.5
"713",9225,1996,4,16,16,29.4,0,17.6
"714",9225,1996,4,17,18,33.6,0,15.3
"715",9225,1996,4,18,20,29.7,0,15
"716",9225,1996,4,19,19,22,1.6,2.8
"717",9225,1996,4,20,16,20.5,10.4,13.4
"718",9225,1996,4,21,5,21.8,2,17.3
"719",9225,1996,4,22,7,21.8,0,11.4
"720",9225,1996,4,23,7,20.8,0.4,15.9
"721",9225,1996,4,24,11,21.8,0,11.3
"722",9225,1996,4,25,13,22.6,0.6,8.5
"723",9225,1996,4,26,13,25.3,0,15.2
"724",9225,1996,4,29,15,28.5,0,15.9
"725",9225,1996,4,30,11,26.8,0,12.1
"726",9225,1996,5,1,15,24,0,14.6
"727",9225,1996,5,2,10,25.9,0,15.8
"728",9225,1996,5,3,11,26.5,0,13.4
"729",9225,1996,5,4,15,24,0,10.3
"730",9225,1996,5,5,12,22.8,2.8,13.5
"731",9225,1996,5,6,12,26.1,0,11
"732",9225,1996,5,7,19,31.2,0,5.2
"733",9225,1996,5,8,17,23.5,19,8.4
"734",9225,1996,5,9,16,23.2,2,9.8
"735",9225,1996,5,10,14,19.1,2.2,9.4
"736",9225,1996,5,11,4,19.2,0.4,15.1
"737",9225,1996,5,12,3,20.2,0,15.3
"738",9225,1996,5,13,5,21.1,0,14.9
"739",9225,1996,5,14,11,23.8,0,14.2
"740",9225,1996,5,15,15,20.1,0.2,3.8
"741",9225,1996,5,16,12,21.5,2.2,7.4
"742",9225,1996,5,17,13,19.2,0.8,10.6
"743",9225,1996,5,18,4,19.2,0,14.1
"744",9225,1996,5,19,4,20.2,0,14.2
"745",9225,1996,5,20,5,22.9,0,13.4
"746",9225,1996,5,21,6,23.1,0,10.3
"747",9225,1996,5,22,6,23.1,0,10.4
"748",9225,1996,5,23,7,23.6,0,12.8
"749",9225,1996,5,24,11,23.1,0,13.3
"750",9225,1996,5,25,10,24.7,0,13
"751",9225,1996,5,26,11,24.2,0,10
"752",9225,1996,5,27,5,22.7,0,12.6
"753",9225,1996,5,28,7,24.8,0,12.8
"754",9225,1996,5,29,5,26.7,0,12.6
"755",9225,1996,5,30,7,26.9,0,11.1
"756",9225,1996,5,31,14,19.9,21,6.8
"757",9225,1996,6,1,14,17.9,1.4,6.2
"758",9225,1996,6,2,8,21.3,0,8.7
"759",9225,1996,6,3,12,18.5,4,9.4
"760",9225,1996,6,4,7,19.2,0,12.3
"761",9225,1996,6,5,4,19.5,0,12.7
"762",9225,1996,6,6,3,19.8,0,12.5
"763",9225,1996,6,7,9,20,0,12.2
"764",9225,1996,6,8,11,21.3,0,10.4
"765",9225,1996,6,9,13,22.2,0.2,8.2
"766",9225,1996,6,10,13,22.4,9.2,9.6
"767",9225,1996,6,11,10,22.3,0.4,10.9
"768",9225,1996,6,12,10,21,1,8.4
"769",9225,1996,6,13,7,20.6,0,10
"770",9225,1996,6,14,6,22.7,0,11.8
"771",9225,1996,6,15,8,20.8,0,4.6
"772",9225,1996,6,16,13,18.7,13,9.6
"773",9225,1996,6,17,12,19.8,3.2,6.2
"774",9225,1996,6,18,13,19.9,24.2,9.8
"775",9225,1996,6,19,13,18.5,29.6,6.4
"776",9225,1996,6,20,12,18.3,39.8,8.7
"777",9225,1996,6,21,12,15.9,16.4,5.8
"778",9225,1996,6,22,7,16.6,10.6,7.6
"779",9225,1996,6,23,9,16.1,0.8,4.1
"780",9225,1996,6,24,8,15.5,6.6,8.6
"781",9225,1996,6,25,5,19.8,0,10.5
"782",9225,1996,6,26,8,17.9,0,3.3
"783",9225,1996,6,27,12,18.5,17.8,3.2
"784",9225,1996,6,28,13,19.6,15.6,10.9
"785",9225,1996,6,29,13,20.8,0.4,8.7
"786",9225,1996,6,30,13,17.9,27.2,9.9
"787",9225,1996,7,1,8.6,19.4,1.2,9
"788",9225,1996,7,2,12.4,20,2,6.3
"789",9225,1996,7,3,13.1,16.3,24,9.7
"790",9225,1996,7,4,12,17.9,9.2,9.2
"791",9225,1996,7,5,10.4,18.5,2.8,7
"792",9225,1996,7,6,7.7,21,0,12.4
"793",9225,1996,7,7,11.8,20.6,0,4.2
"794",9225,1996,7,8,12,18.3,20.6,12.3
"795",9225,1996,7,9,6.6,17.8,0,11.3
"796",9225,1996,7,10,5,16.3,0,12.7
"797",9225,1996,7,11,2.5,16.2,0,13.3
"798",9225,1996,7,12,8.4,17.5,0,5.7
"799",9225,1996,7,13,8.7,17,3.2,9.1
"800",9225,1996,7,14,10.8,15.5,0,0.4
"801",9225,1996,7,15,12.1,17.9,0,3.4
"802",9225,1996,7,16,13.1,19.1,11.4,10.5
"803",9225,1996,7,17,13.2,17.1,20.8,9.5
"804",9225,1996,7,18,12.1,17.6,6.2,7.8
"805",9225,1996,7,19,12.2,17,5.2,9.4
"806",9225,1996,7,20,9.7,18.2,0.2,6.2
"807",9225,1996,7,21,12.6,18.9,4.4,7.7
"808",9225,1996,7,22,13,18.5,16.6,10.6
"809",9225,1996,7,23,8.7,17.7,2,12.8
"810",9225,1996,7,24,11.4,15.4,20.6,7.4
"811",9225,1996,7,26,11.4,20.3,1.4,12.9
"812",9225,1996,7,27,13.1,20.2,29.2,6.8
"813",9225,1996,7,28,12.7,18.8,7.6,8.8
"814",9225,1996,7,29,12.5,21,1.2,7.5
"815",9225,1996,7,30,13.4,17.6,8,5.2
"816",9225,1996,7,31,10.6,16.2,3.8,11.9
"817",9225,1996,8,1,10.8,18.2,5.6,10.3
"818",9225,1996,8,2,13,17.4,2,10.6
"819",9225,1996,8,3,13,18.1,2.2,10.2
"820",9225,1996,8,4,8,17.7,5.2,12.9
"821",9225,1996,8,5,11,14.8,15.2,6.1
"822",9225,1996,8,6,2,15.3,4,9
"823",9225,1996,8,7,7,18.8,5.2,15.7
"824",9225,1996,8,8,6,20,0,16.2
"825",9225,1996,8,9,5,20.6,0,16.3
"826",9225,1996,8,10,9.6,21.2,0,7.4
"827",9225,1996,8,11,9,16.4,22.2,12.6
"828",9225,1996,8,12,9,18.6,1.6,12.3
"829",9225,1996,8,13,9,14.2,14.4,13.7
"830",9225,1996,8,14,2,16.2,1.4,14.8
"831",9225,1996,8,15,6,17.1,1.4,11.4
"832",9225,1996,8,16,7,17.5,1.6,11.5
"833",9225,1996,8,17,8,16.5,0,17.3
"834",9225,1996,8,18,9,17.2,0,17.6
"835",9225,1996,8,19,7,18.9,0,11.4
"836",9225,1996,8,20,13,18,2,4.6
"837",9225,1996,8,21,10,16.5,10.4,12
"838",9225,1996,8,22,7,18.4,0.8,14.5
"839",9225,1996,8,23,10,18.7,1.6,14.1
"840",9225,1996,8,24,13,16.6,14.6,14.1
"841",9225,1996,8,25,3,18.1,0,17.4
"842",9225,1996,8,26,6,18.1,0,17
"843",9225,1996,8,27,11,20.1,3.2,13
"844",9225,1996,8,28,13,20.6,1.6,13.9
"845",9225,1996,8,29,10,23.2,0,18.2
"846",9225,1996,8,30,9,21.6,0,18.3
"847",9225,1996,8,31,13,18.6,7.4,14.7
"848",9225,1996,9,1,7,19.3,0,14.6
"849",9225,1996,9,2,6,21.5,0,19.5
"850",9225,1996,9,3,10,18.6,2.2,15.7
"851",9225,1996,9,4,8,19.4,0.2,19.8
"852",9225,1996,9,5,6,23.6,0,20.7
"853",9225,1996,9,6,13,18.2,4.8,12.1
"854",9225,1996,9,7,12,18.9,2,14.9
"855",9225,1996,9,8,11,20.5,3.4,16.5
"856",9225,1996,9,9,11,21.6,1.4,15.5
"857",9225,1996,9,10,15,18.3,8.6,8.4
"858",9225,1996,9,11,8,17.9,15.8,11
"859",9225,1996,9,12,11,19.6,0.8,11.4
"860",9225,1996,9,13,8,22.9,0,22.2
"861",9225,1996,9,14,15,20.7,3.8,15.5
"862",9225,1996,9,15,16,20.2,10,7.9
"863",9225,1996,9,16,14,20.2,7.2,15.2
"864",9225,1996,9,17,16,21.5,0.8,12.4
"865",9225,1996,9,18,14,19.2,6,20.9
"866",9225,1996,9,19,12,18.6,1,16.9
"867",9225,1996,9,20,6,20.7,0,24
"868",9225,1996,9,21,8,22.2,0,23.1
"869",9225,1996,9,22,11,16.2,31.2,20.1
"870",9225,1996,9,23,12,17.8,0.6,15.9
"871",9225,1996,9,24,11,19,0,15.9
"872",9225,1996,9,25,7,20.9,0,17.9
"873",9225,1996,9,26,11,16.8,0,2.9
"874",9225,1996,9,27,12,18.6,26.6,17.6
"875",9225,1996,9,28,11,17.6,0.2,20.1
"876",9225,1996,9,29,8,16.8,1,25.2
"877",9225,1996,9,30,5,17.5,0,18.9
"878",9225,1996,10,1,8,18.8,0,13.9
"879",9225,1996,10,2,10,20.1,0.2,24
"880",9225,1996,10,3,6,20.1,0,25.7
"881",9225,1996,10,4,13,19.9,0,18.8
"882",9225,1996,10,5,9,19.5,0,24
"883",9225,1996,10,6,7,24.6,0,27
"884",9225,1996,10,7,9,30.8,0,26.2
"885",9225,1996,10,8,10,24.9,0,24
"886",9225,1996,10,10,11,16.8,7.2,18.7
"887",9225,1996,10,11,4,20.2,2.6,27.8
"888",9225,1996,10,12,5,24.5,0,28
"889",9225,1996,10,13,9,24.1,0,28
"890",9225,1996,10,14,11,24.1,0,16.8
"891",9225,1996,10,15,13,19.5,0,24.1
"892",9225,1996,10,16,9,19.6,0,25.3
"893",9225,1996,10,17,6,21.8,0,28.4
"894",9225,1996,10,18,10,20.4,0,29
"895",9225,1996,10,19,9,28.1,0,28.8
"896",9225,1996,10,20,13,36.9,0,27.6
"897",9225,1996,10,22,15,23,6.6,12.4
"898",9225,1996,10,25,9,22.6,0,30.4
"899",9225,1996,10,26,11,25.6,0,30.5
"900",9225,1996,10,27,12,28.1,0,30.5
"901",9225,1996,10,28,14,30.4,0,30.6
"902",9225,1996,10,29,14,30.5,0,27.1
"903",9225,1996,10,31,17,21.2,0,22
"904",9225,1996,11,1,13,22.2,0,29.5
"905",9225,1996,11,2,13,23.3,0,30
"906",9225,1996,11,3,14,27.1,0,30.6
"907",9225,1996,11,4,14,29.4,0,29.7
"908",9225,1996,11,5,16,22.2,0,4.9
"909",9225,1996,11,6,15,19.5,10.8,7.9
"910",9225,1996,11,7,12,21.6,5.4,23.5
"911",9225,1996,11,8,14,23.3,0,30.7
"912",9225,1996,11,9,13,30.6,0,31
"913",9225,1996,11,10,15,34.4,0,31.2
"914",9225,1996,11,11,15,35.9,0,30.3
"915",9225,1996,11,12,20,25.8,0,20.5
"916",9225,1996,11,13,16,20.6,0.6,21.6
"917",9225,1996,11,14,14,21.8,0,23.6
"918",9225,1996,11,15,15,19.9,13.2,21.6
"919",9225,1996,11,16,14,19.9,18.6,24.2
"920",9225,1996,11,17,9,22,0.2,30.9
"921",9225,1996,11,18,12,27.1,0,31.9
"922",9225,1996,11,19,14,28.1,0,30.8
"923",9225,1996,11,20,15,30.5,0,31.6
"924",9225,1996,11,21,16,33,0,31.9
"925",9225,1996,11,22,18,28,0,31.2
"926",9225,1996,11,23,19,23.9,0,25.4
"927",9225,1996,11,24,15,22.2,1.4,32.8
"928",9225,1996,11,25,13,23.6,0,32.7
"929",9225,1996,11,26,14,22.1,0,25.3
"930",9225,1996,11,27,13,24,0,29.9
"931",9225,1996,11,28,11,26.6,0,32.5
"932",9225,1996,11,29,15,31.6,0,32.5
"933",9225,1996,11,30,17,22.6,0.4,24.7
"934",9225,1996,12,1,17,22.6,8.6,21.5
"935",9225,1996,12,2,15.7,22.9,0.4,23
"936",9225,1996,12,3,12.2,22.9,0.2,31
"937",9225,1996,12,4,11.5,22.8,0,31.2
"938",9225,1996,12,5,12.2,21.8,0,26.9
"939",9225,1996,12,6,9.9,22.6,0,32.7
"940",9225,1996,12,7,12.1,29,0,31.5
"941",9225,1996,12,8,14.7,28.9,0,32.9
"942",9225,1996,12,9,14.5,26.2,0,33.1
"943",9225,1996,12,10,15.5,26.4,0,33.4
"944",9225,1996,12,11,18.1,23.4,0,23.1
"945",9225,1996,12,12,13.5,22.1,10.2,24.9
"946",9225,1996,12,13,15.3,22.7,0.6,26.2
"947",9225,1996,12,14,13.5,25.7,0,32
"948",9225,1996,12,16,16.5,29.8,0,29.3
"949",9225,1996,12,17,16.6,32.1,0,32.8
"950",9225,1996,12,18,17.6,34.3,0,33.4
"951",9225,1996,12,19,19.1,37.4,0,22
"952",9225,1996,12,20,19.9,33.4,0.6,24
"953",9225,1996,12,21,17.3,24.3,0,33
"954",9225,1996,12,22,14.6,26.4,0,33.4
"955",9225,1996,12,23,14.7,26.6,0,33
"956",9225,1996,12,24,13.6,22.2,0,33.6
"957",9225,1996,12,25,11.5,25.9,0,33.7
"958",9225,1996,12,26,14.6,28.7,0,33.8
"959",9225,1996,12,27,16.6,28.7,0,33.4
"960",9225,1996,12,28,16,28.8,0,33
"961",9225,1996,12,29,14.3,25.6,0,33.7
"962",9225,1996,12,30,16.3,29.9,0,33.8
"963",9225,1996,12,31,18.1,38.6,0,32.4
"964",9225,1997,1,2,24.7,40.8,0,30.9
"965",9225,1997,1,3,24.8,39,0,30.4
"966",9225,1997,1,4,19.3,28.1,0,29.7
"967",9225,1997,1,5,16.2,27.8,0,33.5
"968",9225,1997,1,6,15.8,33,0,33.2
"969",9225,1997,1,7,18.4,37.8,0,33.2
"970",9225,1997,1,8,21.2,40.9,0,32.8
"971",9225,1997,1,10,19.8,32.4,0,32.1
"972",9225,1997,1,11,19.5,34.6,0,32.5
"973",9225,1997,1,12,21.1,25.4,0.6,28.3
"974",9225,1997,1,13,17.2,29.1,0,33.3
"975",9225,1997,1,14,16.1,29.6,0,34
"976",9225,1997,1,15,19,33.4,0,33.6
"977",9225,1997,1,16,19.3,37.7,0,32.9
"978",9225,1997,1,17,21.1,37.7,0,32.5
"979",9225,1997,1,18,21.4,27.7,0,27.6
"980",9225,1997,1,19,15.5,24.6,0,30.4
"981",9225,1997,1,20,16.7,22.7,0,26.8
"982",9225,1997,1,21,14.2,28,0,34.1
"983",9225,1997,1,22,16.5,30.7,0,33.6
"984",9225,1997,1,23,16.4,33,0,33.5
"985",9225,1997,1,24,19.4,38.5,0,33.3
"986",9225,1997,1,25,19.7,25.4,0,29.4
"987",9225,1997,1,26,13.2,26.4,0,33.1
"988",9225,1997,1,27,14.5,30.6,0,33.1
"989",9225,1997,1,28,17.2,39.1,0,28.9
"990",9225,1997,1,29,21.2,29.1,0,24.4
"991",9225,1997,1,30,17.2,28.3,0,31.5
"992",9225,1997,1,31,16.7,32.5,0,31.4
"993",9225,1997,2,1,19.2,42.7,0,30.3
"994",9225,1997,2,2,22.9,36.2,0,18.4
"995",9225,1997,2,3,25.1,35,0,17.5
"996",9225,1997,2,4,19.4,25.7,0,29.2
"997",9225,1997,2,5,17.5,27.8,0,31.2
"998",9225,1997,2,6,16.5,31.9,0,30
"999",9225,1997,2,7,19.7,27.1,0,26.5
"1000",9225,1997,2,8,17.8,31.2,0,30.8
"1001",9225,1997,2,9,17.5,28.8,0,29.8
"1002",9225,1997,2,10,17.9,32,0,31.2
"1003",9225,1997,2,11,18,34.7,0,29.6
"1004",9225,1997,2,13,16.9,28.7,0,29
"1005",9225,1997,2,14,17,24.9,0,28.8
"1006",9225,1997,2,15,16,29.6,0,29.5
"1007",9225,1997,2,16,13.9,31.8,0,28.7
"1008",9225,1997,2,17,16.8,26.1,0,27
"1009",9225,1997,2,18,16.8,31.5,0,28.4
"1010",9225,1997,2,19,20,25.4,0,24.4
"1011",9225,1997,2,20,19.5,25.1,1,7.5
"1012",9225,1997,2,21,17,25.9,0.2,22
"1013",9225,1997,2,22,18.7,31.7,0,26.2
"1014",9225,1997,2,23,19,26.3,0.2,9.5
"1015",9225,1997,2,24,19.4,33.2,2.2,14.3
"1016",9225,1997,2,25,22.4,35.7,0,15.3
"1017",9225,1997,2,26,27.2,44.5,0,21.3
"1018",9225,1997,2,27,24.2,36.7,0,25.6
"1019",9225,1997,2,28,19.1,31.7,0,26.3
"1020",9225,1997,3,1,16.1,31.2,0,25.9
"1021",9225,1997,3,2,17.9,34.1,0,26.1
"1022",9225,1997,3,3,19.1,29.9,0,27
"1023",9225,1997,3,4,16.3,29.9,0,27.6
"1024",9225,1997,3,5,13.8,30.6,0,27.4
"1025",9225,1997,3,6,16.2,26.7,0,25.3
"1026",9225,1997,3,7,15.4,26.8,0.2,24.8
"1027",9225,1997,3,8,16,29.6,0,25.4
"1028",9225,1997,3,9,17.9,31.9,0,25.6
"1029",9225,1997,3,10,16.5,26.7,0,25.6
"1030",9225,1997,3,11,15.4,25.3,0,26.1
"1031",9225,1997,3,12,14.7,27,0,27
"1032",9225,1997,3,13,15.4,27.3,0,21.3
"1033",9225,1997,3,14,15.9,30.5,0,24.7
"1034",9225,1997,3,15,18.1,35.3,0,23.2
"1035",9225,1997,3,16,19.9,23.4,0.2,19
"1036",9225,1997,3,17,15.2,23.9,10.4,20.6
"1037",9225,1997,3,18,13.8,24.3,0,22.7
"1038",9225,1997,3,19,12.1,25,0,24.1
"1039",9225,1997,3,20,15.1,29.6,0,24.1
"1040",9225,1997,3,21,14.8,29.8,0,23.8
"1041",9225,1997,3,22,18.5,28.4,0,23.1
"1042",9225,1997,3,23,17.9,28.1,0,23.1
"1043",9225,1997,3,24,16,28.4,0,23
"1044",9225,1997,3,25,15.7,27.9,0,22.6
"1045",9225,1997,3,26,15.1,22.9,0,9.8
"1046",9225,1997,3,27,14.6,25.7,0,20
"1047",9225,1997,3,28,16,24,0,8.1
"1048",9225,1997,3,30,15.2,25.9,36,20.3
"1049",9225,1997,3,31,13.9,23.4,0,21.2
"1050",9225,1997,4,1,15.8,22.8,0,9.8
"1051",9225,1997,4,2,13.6,23.4,0,21.5
"1052",9225,1997,4,3,15.1,28.2,0,20.5
"1053",9225,1997,4,4,16.5,22.1,0,6.7
"1054",9225,1997,4,5,17.2,27,0.2,13.9
"1055",9225,1997,4,6,17.1,28.4,10,12.8
"1056",9225,1997,4,7,18.6,28.4,0,11
"1057",9225,1997,4,8,16.1,30,17.2,19.8
"1058",9225,1997,4,9,18.4,33.2,0,17.5
"1059",9225,1997,4,10,18.7,25.5,0,9.2
"1060",9225,1997,4,11,17.4,22.9,4,14.1
"1061",9225,1997,4,12,12.7,23.6,0,16.8
"1062",9225,1997,4,13,14.2,24.4,0.4,17.3
"1063",9225,1997,4,14,15,28.3,0.2,17.3
"1064",9225,1997,4,15,17,30.3,0,18.2
"1065",9225,1997,4,16,13.9,29.1,0,18.8
"1066",9225,1997,4,17,14.3,29.2,0,18.8
"1067",9225,1997,4,18,14.7,27.6,0,18.3
